ClusterSize,Phi_file,Phi_calc,AbsDifference,Mismatch
995,0.02417,0.02436387226987674,0.0001938722698767402,True
996,0.023853,0.024046688401750817,0.00019368840175081753,True
997,0.024469,0.024662064998561977,0.0001930649985619759,True
998,0.023781,0.02397414025321002,0.0001931402532100203,True
999,0.023833,0.024025857425031424,0.0001928574250314244,True
1000,0.023901,0.024094222413731194,0.00019322241373119498,True
1001,0.024041,0.024233503267035255,0.00019250326703525514,True
1002,0.024141,0.02433334529662994,0.00019234529662993938,True
1003,0.024364,0.02455649428689304,0.0001924942868930385,True
1004,0.023315,0.023507489428796675,0.0001924894287966758,True
1005,0.023472,0.023664081113519517,0.0001920811135195169,True
1006,0.023815,0.02400773403512541,0.00019273403512540949,True
1007,0.023971,0.024163236083765884,0.000192236083765885,True
1008,0.023593,0.023787873276834102,0.00019487327683410244,True
1009,0.021992,0.022187522695911104,0.0001955226959111031,True
1010,0.021138,0.02133294634110946,0.00019494634110945805,True
1011,0.020083,0.020277984161788956,0.00019498416178895597,True
1012,0.019048,0.01924365031952063,0.00019565031952063078,True
1013,0.018887,0.01908224356539512,0.00019524356539511734,True
1014,0.017457,0.0176519327065096,0.00019493270650959918,True
1015,0.017425,0.017619561308881697,0.00019456130888169734,True
1016,0.017305,0.017499147477430588,0.0001941474774305868,True
1017,0.017147,0.017341247780786544,0.00019424778078654462,True
1018,0.017246,0.017439570277529095,0.000193570277529094,True
1019,0.017252,0.017445393772566403,0.00019339377256640325,True
1020,0.017353,0.017545740423098914,0.00019274042309891382,True
1021,0.017363,0.017555765899308844,0.00019276589930884366,True
1022,0.017854,0.018046292663789723,0.00019229266378972473,True
1023,0.01787,0.01806251448745609,0.00019251448745609065,True
1024,0.018264,0.018456226529268337,0.0001922265292683377,True
1025,0.018296,0.018488531416267773,0.00019253141626777298,True
1026,0.018331,0.018522802085372145,0.00019180208537214471,True
1027,0.018399,0.018590667307110707,0.00019166730711070792,True
1028,0.01838,0.01857188600704451,0.00019188600704450956,True
1029,0.018582,0.018774000853363674,0.0001920008533636726,True
1030,0.018597,0.01878877295269922,0.00019177295269922137,True
1031,0.019286,0.019477754913786987,0.0001917549137869859,True
1032,0.019404,0.019595325495203136,0.00019132549520313458,True
1033,0.020212,0.020402385291879745,0.00019038529187974385,True
1034,0.0204,0.020590836723863436,0.00019083672386343425,True
1035,0.020586,0.02077697027567061,0.00019097027567060998,True
1036,0.020617,0.020807184400799053,0.00019018440079905316,True
1037,0.020632,0.02082228585569343,0.00019028585569342768,True
1038,0.020644,0.020834437788262737,0.00019043778826273797,True
1039,0.021883,0.022072564437079088,0.0001895644370790879,True
1040,0.02224,0.022429741872962733,0.00018974187296273357,True
1041,0.023172,0.023361362277029167,0.00018936227702916544,True
1042,0.023475,0.023663853727144867,0.00018885372714486787,True
1043,0.023762,0.023950517492839444,0.0001885174928394455,True
1044,0.024029,0.02421719965579615,0.00018819965579615003,True
1045,0.024783,0.024971065829621577,0.00018806582962157745,True
1046,0.025129,0.02531667747078508,0.00018767747078508173,True
1047,0.025392,0.025579970235489802,0.00018797023548980038,True
1048,0.02537,0.025552275272320065,0.0001822752723200649,True
1049,0.025125,0.02530722942622256,0.00018222942622255975,True
1050,0.024751,0.024933093939496595,0.00018209393949659633,True
1051,0.024732,0.024913201795240918,0.00018120179524091715,True
1052,0.02476,0.024942005181434884,0.00018200518143488345,True
1053,0.024669,0.024851029252437703,0.0001820292524377029,True
1054,0.024667,0.0248485053657876,0.00018150536578760007,True
1055,0.024301,0.024482618693358583,0.0001816186933585838,True
1056,0.024382,0.024563420282994946,0.00018142028299494503,True
1057,0.024187,0.024368810626288574,0.00018181062628857408,True
1058,0.024165,0.024346562589757887,0.00018156258975788805,True
1059,0.023696,0.02387706855791962,0.0001810685579196232,True
1060,0.023324,0.0235053912221791,0.00018139122217909753,True
1061,0.023177,0.023357787334513873,0.00018078733451387316,True
1062,0.023177,0.0233577134382689,0.00018071343826889935,True
1063,0.022792,0.02297301849294304,0.00018101849294303862,True
1064,0.02278,0.02296064370602296,0.00018064370602296,True
1065,0.022877,0.023057762218930928,0.00018076221893092645,True
1066,0.022913,0.023093872470691133,0.00018087247069113396,True
1067,0.022877,0.023057905447451184,0.0001809054474511823,True
1068,0.023007,0.02318777219148829,0.00018077219148828969,True
1069,0.022678,0.022858679575097487,0.00018067957509748656,True
1070,0.02277,0.022951040021506098,0.00018104002150609935,True
1071,0.022553,0.022733378106111483,0.00018037810611148258,True
1072,0.022515,0.02269522594507487,0.0001802259450748682,True
1073,0.022321,0.02250188774226026,0.00018088774226025783,True
1074,0.02223,0.0224108430905492,0.00018084309054920006,True
1075,0.022087,0.02226693494299128,0.00017993494299128193,True
1076,0.022233,0.02241370639218119,0.00018070639218118953,True
1077,0.022312,0.022492625368731565,0.00018062536873156634,True
1078,0.02226,0.022440463222108634,0.0001804632221086358,True
1079,0.022335,0.022515579977216378,0.00018057997721637742,True
1080,0.022091,0.022271341973944203,0.0001803419739442036,True
1081,0.022191,0.022370952898853845,0.0001799528988538461,True
1082,0.022099,0.02227871813741888,0.00017971813741888068,True
1083,0.022026,0.022205872516888502,0.0001798725168885018,True
1084,0.022104,0.022283889734030993,0.00017988973403099476,True
1085,0.02188,0.022060298148271942,0.0001802981482719422,True
1086,0.021908,0.02208781661431531,0.00017981661431530974,True
1087,0.021919,0.02209824784111978,0.00017924784111977843,True
1088,0.021948,0.02212795804873161,0.00017995804873160992,True
1089,0.021822,0.02200186965811966,0.00017986965811965863,True
1090,0.021848,0.02202716683910156,0.0001791668391015605,True
1091,0.021791,0.021970872328712275,0.00017987232871227374,True
1092,0.021757,0.02193604350509617,0.00017904350509617,True
1093,0.021722,0.02190121932911878,0.00017921932911877866,True
1094,0.021715,0.02189464556687622,0.0001796455668762187,True
1095,0.021675,0.02185473519262507,0.00017973519262506898,True
1096,0.021602,0.0217815182068161,0.000179518206816099,True
1097,0.021622,0.021801042586146596,0.00017904258614659732,True
1098,0.021581,0.02175976025971864,0.00017876025971863899,True
1099,0.02144,0.021619372555546308,0.00017937255554630743,True
1100,0.020942,0.021121607237892494,0.00017960723789249566,True
1101,0.020769,0.02094832745893463,0.00017932745893462984,True
1102,0.020475,0.020653672964126082,0.0001786729641260823,True
1103,0.020319,0.020497657885120094,0.000178657885120094,True
1104,0.020111,0.020289566314670916,0.00017856631467091585,True
1105,0.020122,0.020301113822352803,0.00017911382235280202,True
1106,0.020017,0.02019615327171045,0.00017915327171045062,True
1107,0.020143,0.020322168582756848,0.00017916858275684663,True
1108,0.020223,0.020401393265881574,0.00017839326588157262,True
1109,0.020102,0.020280914714027494,0.00017891471402749562,True
1110,0.02011,0.0202890863280732,0.000179086328073199,True
1111,0.020108,0.02028639618138425,0.0001783961813842487,True
1112,0.020045,0.02022360248447205,0.0001786024844720492,True
1113,0.01984,0.020018213428263928,0.00017821342826392778,True
1114,0.019836,0.02001489942885523,0.00017889942885522883,True
1115,0.019751,0.019929815268489703,0.00017881526848970153,True
1116,0.019879,0.02005692725226716,0.00017792725226715989,True
1117,0.019886,0.02006451079315193,0.00017851079315192933,True
1118,0.019845,0.020022817083050877,0.00017781708305087546,True
1119,0.019768,0.01994612727843604,0.00017812727843603826,True
1120,0.019661,0.019839106662041396,0.00017810666204139472,True
1121,0.019674,0.01985201823346766,0.0001780182334676604,True
1122,0.019689,0.019866893465228807,0.00017789346522880528,True
1123,0.019713,0.019891381501840572,0.00017838150184057086,True
1124,0.019344,0.019521918914021184,0.00017791891402118426,True
1125,0.019133,0.019310867095797046,0.0001778670957970456,True
1126,0.018928,0.01910513584228801,0.00017713584228800858,True
1127,0.018841,0.019018788457109012,0.000177788457109012,True
1128,0.018488,0.018665614156264904,0.00017761415626490334,True
1129,0.018319,0.018496292520921363,0.0001772925209213641,True
1130,0.018234,0.018411967779056387,0.00017796777905638647,True
1131,0.018014,0.018191379225346326,0.00017737922534632675,True
1132,0.01798,0.01815731961812117,0.000177319618121171,True
1133,0.017946,0.018123264487931515,0.00017726448793151453,True
1134,0.017911,0.018088619448962492,0.00017761944896249257,True
1135,0.017723,0.017900545227616107,0.0001775452276161077,True
1136,0.017538,0.017714951813360916,0.00017695181336091492,True
1137,0.017564,0.017741379593310465,0.00017737959331046507,True
1138,0.017411,0.017588187038556195,0.00017718703855619522,True
1139,0.017466,0.017642814979996063,0.0001768149799960643,True
1140,0.017415,0.017592182709491252,0.0001771827094912519,True
1141,0.017294,0.017470827323980594,0.00017682732398059328,True
1142,0.017038,0.017215115231527738,0.00017711523152773648,True
1143,0.016987,0.017164570230607967,0.00017757023060796864,True
1144,0.016468,0.01664511694135747,0.00017711694135746914,True
1145,0.016429,0.016606403691039086,0.00017740369103908665,True
1146,0.016392,0.01656880223752433,0.00017680223752433027,True
1147,0.01619,0.016367174087215292,0.0001771740872152927,True
1148,0.016204,0.0163805787150564,0.00017657871505639966,True
1149,0.016213,0.01639022795980064,0.00017722795980063683,True
1150,0.016179,0.016355407414669215,0.00017640741466921558,True
1151,0.016143,0.016320062731772663,0.00017706273177266196,True
1152,0.016156,0.01633239694257529,0.00017639694257529093,True
1153,0.016198,0.016374173536854133,0.00017617353685413228,True
1154,0.01619,0.01636615811373093,0.0001761581137309301,True
1155,0.015564,0.01574096729467417,0.00017696729467416884,True
1156,0.015514,0.01569075191648997,0.00017675191648997002,True
1157,0.01543,0.015606399112865087,0.00017639911286508776,True
1158,0.01538,0.015556207807455239,0.00017620780745523923,True
1159,0.015296,0.015472405641151056,0.00017640564115105513,True
1160,0.012965,0.013189526346566175,0.00022452634656617426,True
1161,0.012833,0.013057459317244292,0.00022445931724429137,True
1162,0.012816,0.013040583334686653,0.0002245833346866538,True
1163,0.012652,0.012876093980872586,0.00022409398087258614,True
1164,0.012586,0.012810313195109675,0.00022431319510967523,True
1165,0.012712,0.012936421626710383,0.00022442162671038393,True
1166,0.012789,0.01301314294986208,0.0002241429498620797,True
1167,0.012624,0.012848382596281755,0.00022438259628175528,True
1168,0.012623,0.012911597729115978,0.0002885977291159775,True
1169,0.012557,0.012845465161541456,0.00028846516154145546,True
1170,0.012475,0.012762921038548238,0.00028792103854823753,True
1171,0.012236,0.012523694570905497,0.0002876945709054963,True
1172,0.012315,0.012603272314919813,0.0002882723149198133,True
1173,0.012298,0.01258646105000567,0.00028846105000567,True
1174,0.012211,0.01249919046693867,0.0002881904669386707,True
1175,0.012211,0.012498381038725553,0.00028738103872555376,True
1176,0.012161,0.01244840145690004,0.00028740145690004,True
1177,0.012223,0.012510722320229175,0.00028772232022917545,True
1178,0.012301,0.012588589366039933,0.00028758936603993403,True
1179,0.012268,0.012555821629667983,0.0002878216296679833,True
1180,0.012299,0.012586145533374317,0.00028714553337431774,True
1181,0.01233,0.012617275962471692,0.0002872759624716909,True
1182,0.012329,0.012616051499369197,0.000287051499369197,True
1183,0.012328,0.012615643397813289,0.00028764339781328814,True
1184,0.012294,0.01258126071347715,0.0002872607134771499,True
1185,0.012293,0.01258085381630013,0.0002878538163001293,True
1186,0.012244,0.012531733583429006,0.0002877335834290066,True
1187,0.012244,0.012531328320802004,0.00028732832080200464,True
1188,0.012243,0.012530923084385661,0.0002879230843856606,True
1189,0.012194,0.012481810832659661,0.00028781083265966116,True
1190,0.012161,0.012448669447408413,0.0002876694474084132,True
1191,0.012096,0.012383200232791231,0.00028720023279123034,True
1192,0.012014,0.012301375620322325,0.0002873756203223242,True
1193,0.01198,0.012267856276972312,0.00028785627697231267,True
1194,0.012059,0.012346477052359405,0.00028747705235940453,True
1195,0.012042,0.012329718985828094,0.0002877189858280938,True
1196,0.011856,0.012143526144107483,0.00028752614410748265,True
1197,0.011839,0.01212639873407502,0.000287398734075019,True
1198,0.009575,0.009860919281791026,0.00028591928179102534,True
1199,0.00951,0.009796049462020234,0.0002860494620202346,True
1200,0.009493,0.009779519213784464,0.0002865192137844648,True
1201,0.00954,0.009826274043865001,0.00028627404386500147,True
1202,0.009475,0.009761109684048292,0.00028610968404829164,True
1203,0.009442,0.009728688393000482,0.00028668839300048134,True
1204,0.009442,0.009728063697948437,0.0002860636979484365,True
1205,0.009741,0.010026791587120786,0.00028579158712078653,True
1206,0.009865,0.010150900431373178,0.00028590043137317715,True
1207,0.009815,0.010101010101010102,0.00028601010101010106,True
1208,0.009846,0.010132102090547646,0.00028610209054764565,True
1209,0.009845,0.010130477991857147,0.00028547799185714776,True
1210,0.009906,0.010191327756946448,0.0002853277569464484,True
1211,0.009889,0.010174488471583535,0.0002854884715835348,True
1212,0.009887,0.010172858493135322,0.00028585849313532245,True
1213,0.009855,0.01014049308748378,0.00028549308748378015,True
1214,0.009855,0.010140168201842211,0.0002851682018422119,True
1215,0.009531,0.009816009864049064,0.0002850098640490642,True
1216,0.009576,0.009861048857014791,0.000285048857014792,True
1217,0.009575,0.009860733151912918,0.00028573315191291783,True
1218,0.009575,0.009860417467025227,0.00028541746702522713,True
1219,0.009494,0.0097795988923924,0.0002855988923923993,True
1220,0.009446,0.009731113956466069,0.0002851139564660696,True
1221,0.009429,0.009714642382728102,0.00028564238272810183,True
1222,0.009381,0.009666165221009507,0.00028516522100950625,True
1223,0.009364,0.009649698346909055,0.00028569834690905446,True
1224,0.009332,0.009617077112636615,0.0002850771126366152,True
1225,0.009314,0.009599078488465107,0.000285078488465108,True
1226,0.009249,0.009534474484082546,0.0002854744840825457,True
1227,0.009469,0.009753757595139112,0.00028475759513911167,True
1228,0.00942,0.009704702064047836,0.000284702064047836,True
1229,0.009512,0.009796870754822521,0.00028487075482252176,True
1230,0.009495,0.009780419982740436,0.0002854199827404362,True
1231,0.00909,0.009548403551559784,0.00045840355155978355,True
1232,0.009073,0.00953139942620338,0.00045839942620337984,True
1233,0.009103,0.009561143512764127,0.00045814351276412743,True
1234,0.009259,0.009716160682998312,0.0004571606829983123,True
1235,0.00921,0.0096676063516333,0.0004576063516332999,True
1236,0.009177,0.009634525041802691,0.0004575250418026918,True
1237,0.009206,0.00966360466782354,0.00045760466782353987,True
1238,0.009314,0.009771157579808397,0.0004571575798083972,True
1239,0.009328,0.009785047175064836,0.00045704717506483625,True
1240,0.009547,0.010004294371192721,0.0004572943711927211,True
1241,0.009687,0.010144051896842306,0.000457051896842307,True
1242,0.009655,0.010111287758346582,0.0004562877583465814,True
1243,0.009761,0.010217215133554733,0.00045621513355473264,True
1244,0.009803,0.010258527599568062,0.0004555275995680626,True
1245,0.009728,0.010184010152284264,0.0004560101522842631,True
1246,0.009615,0.010070253897267551,0.00045525389726755114,True
1247,0.009485,0.009940546967895363,0.0004555469678953622,True
1248,0.009356,0.009811225055871677,0.00045522505587167715,True
1249,0.009146,0.009601368908042335,0.00045536890804233517,True
1250,0.009001,0.009456526904373446,0.0004555269043734454,True
1251,0.008856,0.00931145879521125,0.0004554587952112499,True
1252,0.008712,0.009166759020312524,0.000454759020312525,True
1253,0.008552,0.009006727344677484,0.000454727344677483,True
1254,0.008295,0.008749861552823531,0.00045486155282353086,True
1255,0.007943,0.008397513956320275,0.00045451395632027485,True
1256,0.007734,0.008189205425743827,0.00045520542574382667,True
1257,0.00751,0.007965357018680659,0.00045535701868065857,True
1258,0.007271,0.007726216997677395,0.00045521699767739517,True
1259,0.007048,0.0075031197181986194,0.00045511971819861986,True
1260,0.007047,0.007502171681276159,0.0004551716812761586,True
1261,0.006761,0.0072158274517234305,0.0004548274517234309,True
1262,0.00668,0.00713451400069451,0.00045451400069451003,True
1263,0.006679,0.007134063575239117,0.0004550635752391171,True
1264,0.006647,0.0071020485464473974,0.0004550485464473973,True
1265,0.006535,0.0069899174779494136,0.00045491747794941355,True
1266,0.006519,0.006973588716039254,0.0004545887160392545,True
1267,0.006469,0.006923744184212602,0.00045474418421260175,True
1268,0.00631,0.0067641076581051035,0.00045410765810510387,True
1269,0.006198,0.006652164317916706,0.00045416431791670594,True
1270,0.005453,0.005907279343425592,0.0004542793434255919,True
1271,0.005688,0.0061417322834645665,0.00045373228346456615,True
1272,0.005969,0.006422971568905261,0.00045397156890526064,True
1273,0.005921,0.006375041319712257,0.0004540413197122572,True
1274,0.005937,0.006390480387836051,0.0004534803878360515,True
1275,0.005322,0.005776525585128988,0.0004545255851289877,True
1276,0.005557,0.006010825780463243,0.00045382578046324236,True
1277,0.005838,0.006291880328436153,0.00045388032843615266,True
1278,0.005963,0.0064165067782216215,0.00045350677822162105,True
1279,0.005947,0.0063998742039468514,0.0004528742039468514,True
1280,0.006196,0.006649166103400035,0.0004531661034000347,True
1281,0.006383,0.0068362904873410756,0.00045329048734107577,True
1282,0.006617,0.007069469318503158,0.00045246931850315836,True
1283,0.006772,0.007224525694182686,0.0004525256941826858,True
1284,0.006927,0.0073787992966591305,0.00045179929665913054,True
1285,0.007065,0.007517381000957328,0.00045238100095732793,True
1286,0.007157,0.007608678600003137,0.0004516786000031371,True
1287,0.007217,0.007668543290416673,0.0004515432904166729,True
1288,0.007163,0.007614213197969543,0.0004512131979695433,True
1289,0.005111,0.0055649877381626104,0.00045398773816261034,True
1290,0.005126,0.005579918580342969,0.00045391858034296833,True
1291,0.00503,0.005483541519365229,0.00045354151936522966,True
1292,0.004949,0.005402688779997487,0.00045368877999748657,True
1293,0.004917,0.005370265686828717,0.00045326568682871674,True
1294,0.005198,0.005650959093335008,0.00045295909333500743,True
1295,0.005432,0.005884660651235779,0.00045266065123577854,True
1296,0.005329,0.005779985628143844,0.00045098562814384346,True
1297,0.004952,0.005403041943845842,0.0004510419438458419,True
1298,0.004905,0.005355609337184792,0.0004506093371847925,True
1299,0.004889,0.00533974519110667,0.0004507451911066702,True
1300,0.004904,0.005354940439948168,0.0004509404399481677,True
1301,0.004839,0.0052895192622758975,0.0004505192622758971,True
1302,0.004855,0.005304874243275292,0.0004498742432752917,True
1303,0.004839,0.005288859072967534,0.0004498590729675334,True
1304,0.004743,0.0051933064050779,0.0004503064050779002,True
1305,0.004758,0.005208170902853579,0.00045017090285357896,True
1306,0.004711,0.005160827603411447,0.0004498276034114474,True
1307,0.004726,0.005176015715132051,0.0004500157151320506,True
1308,0.004679,0.005128844684864452,0.00044984468486445207,True
1309,0.004725,0.0051748862148513,0.0004498862148513,True
1310,0.004771,0.005221077568068825,0.00045007756806882473,True
1311,0.004756,0.005206384836014466,0.00045038483601446584,True
1312,0.004709,0.005158897149358644,0.0004498971493586447,True
1313,0.00455,0.00499914344894177,0.00044914344894177,True
1314,0.004486,0.004935004281155134,0.00044900428115513327,True
1315,0.004501,0.0049498785878836936,0.00044887858788369376,True
1316,0.004453,0.0049028000435804445,0.00044980004358044414,True
1317,0.004343,0.0047918352106540545,0.0004488352106540548,True
1318,0.004217,0.004666500746640119,0.0004495007466401189,True
1319,0.004184,0.0046329405180187185,0.0004489405180187183,True
1320,0.004168,0.004617034837626502,0.0004490348376265021,True
1321,0.00418,0.004628335352405802,0.0004483353524058027,True
1322,0.004225,0.004673405064666884,0.0004484050646668845,True
1323,0.004285,0.004733452316287732,0.00044845231628773234,True
1324,0.004299,0.004747277296844457,0.0004482772968444574,True
1325,0.004269,0.004716834755624515,0.0004478347556245146,True
1326,0.004265,0.0047127399001643255,0.00044773990016432584,True
1327,0.004278,0.004725824695145571,0.0004478246951455716,True
1328,0.004274,0.004720996826870986,0.0004469968268709856,True
1329,0.004292,0.004738896115963576,0.000446896115963576,True
1330,0.004352,0.004798761609907121,0.00044676160990712085,True
1331,0.004365,0.004811783454272585,0.0004467834542725849,True
1332,0.00438,0.004826882019864476,0.0004468820198644755,True
1333,0.004487,0.004932964263070809,0.00044596426307080914,True
1334,0.004486,0.004932659151706329,0.00044665915170632835,True
1335,0.004486,0.004932354078082722,0.0004463540780827212,True
1336,0.004486,0.004932201555421557,0.0004462015554215562,True
1337,0.004486,0.0049320490421929835,0.00044604904219298306,True
1338,0.004547,0.004992966564127932,0.00044596656412793177,True
1339,0.004546,0.00499265785609398,0.00044665785609398004,True
1340,0.004515,0.004961436807369511,0.00044643680736951123,True
1341,0.004592,0.005038172657867895,0.00044617265786789546,True
1342,0.004653,0.005099360262076212,0.0004463602620762121,True
1343,0.004881,0.005326128907757623,0.0004451289077576229,True
1344,0.005018,0.005462962962962963,0.000444962962962963,True
1345,0.005094,0.005538841317596236,0.0004448413175962363,True
1346,0.005139,0.005583834644454728,0.0004448346444547273,True
1347,0.005144,0.005589870290302656,0.00044587029030265617,True
1348,0.005137,0.005581424034043603,0.0004444240340436027,True
1349,0.005135,0.0055802195091873225,0.0004452195091873227,True
1350,0.005197,0.0056411837237977805,0.0004441837237977803,True
1351,0.005196,0.005640835953393749,0.0004448359533937487,True
1352,0.005218,0.005663318056262827,0.00044531805626282697,True
1353,0.005233,0.005678486559886431,0.00044548655988643077,True
1354,0.005233,0.005678136090109551,0.0004451360901095514,True
1355,0.005424,0.005867767322234372,0.0004437673222343723,True
1356,0.005423,0.0058675865892535385,0.0004445865892535386,True
1357,0.005423,0.005867405867405868,0.00044440586740586777,True
1358,0.005454,0.0058978425907390015,0.00044384259073900183,True
1359,0.005453,0.0058974793280261156,0.0004444793280261152,True
1360,0.005452,0.005896389808328843,0.000444389808328843,True
1361,0.005512,0.005956320317670417,0.00044432031767041667,True
1362,0.005665,0.006108538105276115,0.00044353810527611535,True
1363,0.005998,0.006441298098356624,0.000443298098356624,True
1364,0.006545,0.006987851888255801,0.00044285188825580156,True
1365,0.00656,0.007002672072238091,0.00044267207223809123,True
1366,0.006636,0.007078694817658349,0.00044269481765834857,True
1367,0.006682,0.007123994349935515,0.0004419943499355157,True
1368,0.006696,0.007138142240916139,0.000442142240916139,True
1369,0.006802,0.007243930139046625,0.000441930139046625,True
1370,0.006832,0.007273731700580057,0.00044173170058005654,True
1371,0.006862,0.007303525945929358,0.0004415259459293582,True
1372,0.006876,0.00731785895095347,0.00044185895095346945,True
1373,0.007028,0.007469210594929525,0.00044121059492952495,True
1374,0.00721,0.007651613892509392,0.00044161389250939147,True
1375,0.007269,0.007710821210123711,0.0004418212101237103,True
1376,0.007307,0.007748369773686229,0.0004413697736862293,True
1377,0.007336,0.007777385755265459,0.0004413857552654594,True
1378,0.007471,0.007912411445395161,0.0004414114453951609,True
1379,0.007546,0.007987244937067869,0.00044124493706786897,True
1380,0.007561,0.008001716843460667,0.0004407168434606666,True
1381,0.007621,0.008062044019373429,0.0004410440193734289,True
1382,0.007619,0.008060314444206074,0.0004413144442060738,True
1383,0.007694,0.008135312772900676,0.0004413127729006759,True
1384,0.007708,0.008149260132961612,0.0004412601329616128,True
1385,0.007691,0.008131824377096126,0.0004408243770961263,True
1386,0.008994,0.009433241090403168,0.00043924109040316753,True
1387,0.009039,0.009478383171283557,0.00043938317128355657,True
1388,0.009145,0.009583785518854226,0.00043878551885422577,True
1389,0.009158,0.009597456979551914,0.0004394569795519148,True
1390,0.009263,0.00970221088175526,0.00043921088175525973,True
1391,0.009324,0.009762432205331907,0.00043843220533190674,True
1392,0.009353,0.009792089946685813,0.0004390899466858132,True
1393,0.009383,0.009821442209289892,0.00043844220928989167,True
1394,0.009443,0.009881332376254257,0.00043833237625425653,True
1395,0.009518,0.00995632654307791,0.00043832654307791007,True
1396,0.009593,0.010031606431221658,0.0004386064312216567,True
1397,0.009743,0.01018149623727313,0.00043849623727313,True
1398,0.009893,0.010331303697599535,0.0004383036975995347,True
1399,0.010255,0.01069265852133193,0.0004376585213319295,True
1400,0.010449,0.01088646967340591,0.00043746967340591025,True
1401,0.012926,0.01336086481234058,0.0004348648123405803,True
1402,0.013328,0.01376181589209037,0.0004338158920903709,True
1403,0.013705,0.014139207476181807,0.0004342074761818065,True
1404,0.013912,0.014345940371841922,0.0004339403718419208,True
1405,0.014092,0.014525715672003881,0.0004337156720038808,True
1406,0.014345,0.014778325123152709,0.00043332512315270855,True
1407,0.014432,0.014864762482006213,0.00043276248200621245,True
1408,0.014522,0.014954772042000637,0.000432772042000637,True
1409,0.014686,0.015118463309701267,0.00043246330970126735,True
1410,0.014849,0.015282090117379781,0.0004330901173797818,True
1411,0.014937,0.01536924032040702,0.000432240320407019,True
1412,0.0151,0.015532275644907351,0.0004322756449073508,True
1413,0.015619,0.01605070874241714,0.0004317087424171393,True
1414,0.015856,0.01628782723106937,0.0004318272310693712,True
1415,0.016302,0.016732923197847544,0.0004309231978475436,True
1416,0.016448,0.016878976079302478,0.00043097607930247736,True
1417,0.01667,0.017100731162003748,0.0004307311620037474,True
1418,0.016981,0.01741139517675662,0.00043039517675661984,True
1419,0.017408,0.017837739949293736,0.0004297399492937358,True
1420,0.017673,0.018102277869965305,0.0004292778699653034,True
1421,0.018053,0.018482783573539167,0.0004297835735391671,True
1422,0.018274,0.01870356136305406,0.00042956136305406095,True
1423,0.018585,0.01901346912947841,0.00042846912947840793,True
1424,0.019131,0.01955839750228907,0.00042739750228907095,True
1425,0.019369,0.019796329117726576,0.0004273291177265756,True
1426,0.019455,0.01988167102141334,0.00042667102141333985,True
1427,0.019874,0.020300379600594158,0.0004263796005941588,True
1428,0.020018,0.02044428445004425,0.0004262844500442474,True
1429,0.020436,0.020861433324341337,0.0004254333243413379,True
1430,0.020386,0.020811171208965733,0.0004251712089657321,True
1431,0.020509,0.020934411500449238,0.00042541150044923814,True
1432,0.020637,0.021061928356510936,0.00042492835651093686,True
1433,0.021081,0.021505697963090358,0.0004246979630903591,True
1434,0.021287,0.02171151920864277,0.00042451920864276793,True
1435,0.021385,0.021808621874346488,0.0004236218743464866,True
1436,0.021368,0.02179140591160964,0.0004234059116096367,True
1437,0.021425,0.021848538701632295,0.000423538701632295,True
1438,0.021844,0.022267327323741867,0.00042332732374186777,True
1439,0.02185,0.02227327654368874,0.00042327654368874007,True
1440,0.021878,0.02230111729343497,0.00042311729343496793,True
1441,0.021876,0.0222991214593619,0.0004231214593619012,True
1442,0.021868,0.022290476971477135,0.00042247697147713634,True
1443,0.021817,0.022239446696875744,0.00042244669687574454,True
1444,0.021785,0.02220764897010165,0.0004226489701016495,True
1445,0.021723,0.022146050670640835,0.00042305067064083574,True
1446,0.021657,0.022079856972586413,0.0004228569725864134,True
1447,0.021544,0.021966729712422,0.000422729712422,True
1448,0.021569,0.02199127495793815,0.0004222749579381492,True
1449,0.021441,0.02186304713428882,0.00042204713428881796,True
1450,0.021477,0.021899547726731732,0.00042254772673173263,True
1451,0.021458,0.021879787597983074,0.00042178759798307264,True
1452,0.021442,0.021863937888568285,0.0004219378885682856,True
1453,0.021354,0.021776291341508734,0.00042229134150873274,True
1454,0.021283,0.02170457415358103,0.0004215741535810308,True
1455,0.021297,0.021718462178382553,0.0004214621783825527,True
1456,0.021187,0.02160837603029628,0.00042137603029628046,True
1457,0.021079,0.021500905770201646,0.0004219057702016457,True
1458,0.021076,0.02149707532883993,0.00042107532883992743,True
1459,0.021146,0.021567143132801947,0.00042114313280194535,True
1460,0.021069,0.021490056396556843,0.00042105639655684243,True
1461,0.021122,0.021543026706231455,0.0004210267062314567,True
1462,0.021628,0.022048902003232455,0.0004209020032324533,True
1463,0.02175,0.022170845930404883,0.00042084593040488463,True
1464,0.021776,0.022195880871240185,0.0004198808712401851,True
1465,0.021743,0.022162962962962964,0.00041996296296296573,True
1466,0.021914,0.022334123222748817,0.00042012322274881733,True
1467,0.02197,0.022390048867170147,0.00042004886717014744,True
1468,0.022357,0.022776717133596767,0.00041971713359676907,True
1469,0.02227,0.022688951338559384,0.00041895133855938266,True
1470,0.023016,0.02343449865539762,0.0004184986553976214,True
1471,0.023115,0.023533409168131656,0.00041840916813165596,True
1472,0.023141,0.02355947474926515,0.00041847474926515194,True
1473,0.023175,0.02359298411386051,0.00041798411386050754,True
1474,0.023655,0.024072926807682096,0.0004179268076820973,True
1475,0.023586,0.024003302665723047,0.00041730266572304747,True
1476,0.023595,0.024012736036792996,0.00041773603679299415,True
